assetType,assetId,name,dateUpdated,contentSource,dateCreated,fileSize,gsisId,mCPID,dateTimeString,playId,originalFilename,assetOwner,dCLAssetType,aWSStatus,categories,contentType,dateUploadedToAWS,deliveredToMCP,gameID,timeCreated,season,arvatoAssetId,week,weekType,homeTeam,visitorTeam,closedCaptionAsset,cCFile,containsCC
video,5497305,58742_2745_MIA  1-Goal  NO 1_Sideline,2023-02-14T15:10:16,NFL League Office,2021-12-27T19:46:28,11099894,58742,1295131,2021-12-27T22:20:04.000-05:00,2745,058742_002745_0003_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497308,58742_2745_MIA  1-Goal  NO 1_Endzone,2023-02-14T15:10:18,NFL League Office,2021-12-27T19:46:36,10958915,58742,1295218,2021-12-27T22:20:04.000-05:00,2745,058742_002745_0004_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497304,58742_2745_MIA  1-Goal  NO 1_Broadcast,2023-02-14T15:10:15,NFL League Office,2021-12-27T19:46:28,20823038,58742,1295046,2021-12-27T22:20:04.000-05:00,2745,058742_002745_0001_000_15000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497300,58742_2701_MIA  3-2  NO 3_Sideline,2023-02-14T15:10:14,NFL League Office,2021-12-27T19:46:18,13023601,58742,1295132,2021-12-27T22:18:40.000-05:00,2701,058742_002701_0003_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497302,58742_2701_MIA  3-2  NO 3_Endzone,2023-02-14T15:10:15,NFL League Office,2021-12-27T19:46:21,13000591,58742,1295304,2021-12-27T22:18:40.000-05:00,2701,058742_002701_0004_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497298,58742_2701_MIA  3-2  NO 3_Broadcast,2023-02-14T15:10:13,NFL League Office,2021-12-27T19:46:12,24614828,58742,1295387,2021-12-27T22:18:40.000-05:00,2701,058742_002701_0001_000_15000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497293,58742_2680_MIA  2-4  NO 5_Sideline,2023-02-14T15:10:11,NFL League Office,2021-12-27T19:45:33,12510401,58742,1295391,2021-12-27T22:18:07.000-05:00,2680,058742_002680_0003_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497296,58742_2680_MIA  2-4  NO 5_Endzone,2023-02-14T15:10:12,NFL League Office,2021-12-27T19:45:40,13025998,58742,1295042,2021-12-27T22:18:07.000-05:00,2680,058742_002680_0004_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497292,58742_2680_MIA  2-4  NO 5_Broadcast,2023-02-14T15:10:10,NFL League Office,2021-12-27T19:45:33,24622306,58742,1295135,2021-12-27T22:18:07.000-05:00,2680,058742_002680_0001_000_15000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5496362,58742_266_NO  1-10  NO 16_Sideline,2023-02-14T14:59:48,NFL League Office,2021-12-27T17:32:53,11052672,58742,1295167,2021-12-27T20:23:54.000-05:00,266,058742_000266_0003_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5496366,58742_266_NO  1-10  NO 16_Endzone,2023-02-14T14:59:49,NFL League Office,2021-12-27T17:32:54,10964314,58742,1295253,2021-12-27T20:23:54.000-05:00,266,058742_000266_0004_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5496363,58742_266_NO  1-10  NO 16_Broadcast,2023-02-14T14:59:33,NFL League Office,2021-12-27T17:32:53,20922628,58742,1294989,2021-12-27T20:23:54.000-05:00,266,058742_000266_0001_000_15000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497288,58742_2657_MIA  1-10  NO 11_Sideline,2023-02-14T15:10:08,NFL League Office,2021-12-27T19:45:26,10990618,58742,1295215,2021-12-27T22:17:31.000-05:00,2657,058742_002657_0003_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497290,58742_2657_MIA  1-10  NO 11_Endzone,2023-02-14T15:10:09,NFL League Office,2021-12-27T19:45:28,10992288,58742,1295217,2021-12-27T22:17:31.000-05:00,2657,058742_002657_0004_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497286,58742_2657_MIA  1-10  NO 11_Broadcast,2023-02-14T15:10:08,NFL League Office,2021-12-27T19:45:23,20806016,58742,1295386,2021-12-27T22:17:31.000-05:00,2657,058742_002657_0001_000_15000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497282,58742_2632_MIA  1-10  NO 21_Sideline,2023-02-14T15:10:06,NFL League Office,2021-12-27T19:45:20,13980374,58742,1295300,2021-12-27T22:16:52.000-05:00,2632,058742_002632_0003_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497284,58742_2632_MIA  1-10  NO 21_Endzone,2023-02-14T15:10:07,NFL League Office,2021-12-27T19:45:22,14015903,58742,1295043,2021-12-27T22:16:52.000-05:00,2632,058742_002632_0004_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497280,58742_2632_MIA  1-10  NO 21_Broadcast,2023-02-14T15:10:05,NFL League Office,2021-12-27T19:45:13,26444506,58742,1295134,2021-12-27T22:16:52.000-05:00,2632,058742_002632_0001_000_15000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497276,58742_2593_MIA  1-10  NO 45_Sideline,2023-02-14T15:10:03,NFL League Office,2021-12-27T19:44:34,15114844,58742,1295213,2021-12-27T22:16:09.000-05:00,2593,058742_002593_0003_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497278,58742_2593_MIA  1-10  NO 45_Endzone,2023-02-14T15:10:04,NFL League Office,2021-12-27T19:44:37,15055889,58742,1295133,2021-12-27T22:16:09.000-05:00,2593,058742_002593_0004_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497274,58742_2593_MIA  1-10  NO 45_Broadcast,2023-02-14T15:09:39,NFL League Office,2021-12-27T19:44:30,28364489,58742,1295388,2021-12-27T22:16:09.000-05:00,2593,058742_002593_0001_000_15000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497270,58742_2569_MIA  3-9  MIA 15_Sideline,2023-02-14T15:09:37,NFL League Office,2021-12-27T19:44:03,14133531,58742,1295303,2021-12-27T22:12:25.000-05:00,2569,058742_002569_0003_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497272,58742_2569_MIA  3-9  MIA 15_Endzone,2023-02-14T15:09:38,NFL League Office,2021-12-27T19:44:29,13984699,58742,1295045,2021-12-27T22:12:25.000-05:00,2569,058742_002569_0004_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497268,58742_2569_MIA  3-9  MIA 15_Broadcast,2023-02-14T15:09:36,NFL League Office,2021-12-27T19:44:00,26545778,58742,1295301,2021-12-27T22:12:25.000-05:00,2569,058742_002569_0001_000_15000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497264,58742_2548_MIA  2-10  MIA 14_Sideline,2023-02-14T15:09:34,NFL League Office,2021-12-27T19:43:53,12057940,58742,1295212,2021-12-27T22:11:45.000-05:00,2548,058742_002548_0003_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497266,58742_2548_MIA  2-10  MIA 14_Endzone,2023-02-14T15:09:35,NFL League Office,2021-12-27T19:43:57,11998337,58742,1295130,2021-12-27T22:11:45.000-05:00,2548,058742_002548_0004_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497262,58742_2548_MIA  2-10  MIA 14_Broadcast,2023-02-14T15:09:33,NFL League Office,2021-12-27T19:43:52,22734812,58742,1295385,2021-12-27T22:11:45.000-05:00,2548,058742_002548_0001_000_15000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497256,58742_2526_MIA  1-10  MIA 14_Sideline,2023-02-14T15:09:31,NFL League Office,2021-12-27T19:43:14,12056657,58742,1295298,2021-12-27T22:11:04.000-05:00,2526,058742_002526_0003_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497260,58742_2526_MIA  1-10  MIA 14_Endzone,2023-02-14T15:09:32,NFL League Office,2021-12-27T19:43:48,11922960,58742,1295040,2021-12-27T22:11:04.000-05:00,2526,058742_002526_0004_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497254,58742_2526_MIA  1-10  MIA 14_Broadcast,2023-02-14T15:09:30,NFL League Office,2021-12-27T19:43:10,22827414,58742,1295128,2021-12-27T22:11:04.000-05:00,2526,058742_002526_0001_000_15000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497246,58742_2503_NO  4-11  NO 48_Sideline,2023-02-14T15:09:28,NFL League Office,2021-12-27T19:42:38,15099286,58742,1295041,2021-12-27T22:08:11.000-05:00,2503,058742_002503_0003_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497252,58742_2503_NO  4-11  NO 48_Endzone,2023-02-14T15:09:29,NFL League Office,2021-12-27T19:43:08,15071082,58742,1295211,2021-12-27T22:08:11.000-05:00,2503,058742_002503_0004_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497244,58742_2503_NO  4-11  NO 48_Broadcast,2023-02-14T15:09:27,NFL League Office,2021-12-27T19:42:32,28499723,58742,1295299,2021-12-27T22:08:11.000-05:00,2503,058742_002503_0001_000_15000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497240,58742_2484_NO  3-8  MIA 49_Sideline,2023-02-14T15:09:26,NFL League Office,2021-12-27T19:42:24,13009736,58742,1295214,2021-12-27T22:07:31.000-05:00,2484,058742_002484_0003_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497242,58742_2484_NO  3-8  MIA 49_Endzone,2023-02-14T15:09:26,NFL League Office,2021-12-27T19:42:28,12582883,58742,1295127,2021-12-27T22:07:31.000-05:00,2484,058742_002484_0004_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497218,58742_2484_NO  3-8  MIA 49_Broadcast,2023-02-14T15:09:25,NFL League Office,2021-12-27T19:42:19,24634443,58742,1295302,2021-12-27T22:07:31.000-05:00,2484,058742_002484_0001_000_15000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497214,58742_2443_NO  2-8  MIA 49_Sideline,2023-02-14T15:09:23,NFL League Office,2021-12-27T19:42:11,16088243,58742,1295208,2021-12-27T22:05:44.000-05:00,2443,058742_002443_0003_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497216,58742_2443_NO  2-8  MIA 49_Endzone,2023-02-14T15:09:24,NFL League Office,2021-12-27T19:42:15,15991144,58742,1295125,2021-12-27T22:05:44.000-05:00,2443,058742_002443_0004_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497212,58742_2443_NO  2-8  MIA 49_Broadcast,2023-02-14T15:09:22,NFL League Office,2021-12-27T19:42:09,30330058,58742,1295383,2021-12-27T22:05:44.000-05:00,2443,058742_002443_0001_000_15000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5496358,58742_241_MIA  4-6  NO 47_Sideline,2023-02-14T14:59:31,NFL League Office,2021-12-27T17:32:21,17067655,58742,1295341,2021-12-27T20:20:46.000-05:00,241,058742_000241_0003_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5496360,58742_241_MIA  4-6  NO 47_Endzone,2023-02-14T14:59:32,NFL League Office,2021-12-27T17:32:48,16970741,58742,1295339,2021-12-27T20:20:46.000-05:00,241,058742_000241_0004_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5496356,58742_241_MIA  4-6  NO 47_Broadcast,2023-02-14T14:59:30,NFL League Office,2021-12-27T17:31:22,32217155,58742,1294986,2021-12-27T20:20:46.000-05:00,241,058742_000241_0001_000_15000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497208,58742_2406_NO  1-10  NO 49_Sideline,2023-02-14T15:09:20,NFL League Office,2021-12-27T19:42:00,11971058,58742,1295039,2021-12-27T22:05:03.000-05:00,2406,058742_002406_0003_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497210,58742_2406_NO  1-10  NO 49_Endzone,2023-02-14T15:09:21,NFL League Office,2021-12-27T19:42:03,12038201,58742,1295038,2021-12-27T22:05:03.000-05:00,2406,058742_002406_0004_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497206,58742_2406_NO  1-10  NO 49_Broadcast,2023-02-14T15:09:19,NFL League Office,2021-12-27T19:41:58,22655486,58742,1295296,2021-12-27T22:05:03.000-05:00,2406,058742_002406_0001_000_15000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497202,58742_2380_NO  2-11  NO 35_Sideline,2023-02-14T15:09:18,NFL League Office,2021-12-27T19:41:28,14122116,58742,1295209,2021-12-27T22:04:23.000-05:00,2380,058742_002380_0003_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497204,58742_2380_NO  2-11  NO 35_Endzone,2023-02-14T15:09:19,NFL League Office,2021-12-27T19:41:28,14044390,58742,1295129,2021-12-27T22:04:23.000-05:00,2380,058742_002380_0004_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497200,58742_2380_NO  2-11  NO 35_Broadcast,2023-02-14T15:09:17,NFL League Office,2021-12-27T19:41:22,26420431,58742,1295384,2021-12-27T22:04:23.000-05:00,2380,058742_002380_0001_000_15000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497196,58742_2339_NO  1-10  NO 36_Sideline,2023-02-14T15:08:58,NFL League Office,2021-12-27T19:41:14,14143840,58742,1295124,2021-12-27T22:03:14.000-05:00,2339,058742_002339_0003_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497198,58742_2339_NO  1-10  NO 36_Endzone,2023-02-14T15:08:59,NFL League Office,2021-12-27T19:41:18,14061117,58742,1295297,2021-12-27T22:03:14.000-05:00,2339,058742_002339_0004_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497194,58742_2339_NO  1-10  NO 36_Broadcast,2023-02-14T15:08:57,NFL League Office,2021-12-27T19:41:09,26432669,58742,1295210,2021-12-27T22:03:14.000-05:00,2339,058742_002339_0001_000_15000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497190,58742_2313_MIA  3-9  MIA 25_Sideline,2023-02-14T15:08:55,NFL League Office,2021-12-27T19:41:01,16043140,58742,1295036,2021-12-27T22:02:12.000-05:00,2313,058742_002313_0003_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497192,58742_2313_MIA  3-9  MIA 25_Endzone,2023-02-14T15:08:56,NFL League Office,2021-12-27T19:41:03,15960774,58742,1295382,2021-12-27T22:02:12.000-05:00,2313,058742_002313_0004_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497184,58742_2313_MIA  3-9  MIA 25_Broadcast,2023-02-14T15:08:54,NFL League Office,2021-12-27T19:39:33,30278973,58742,1295126,2021-12-27T22:02:12.000-05:00,2313,058742_002313_0001_000_15000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497180,58742_2287_MIA  2-6  MIA 28_Sideline,2023-02-14T15:08:52,NFL League Office,2021-12-27T19:39:26,12529044,58742,1295381,2021-12-27T22:01:27.000-05:00,2287,058742_002287_0003_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497182,58742_2287_MIA  2-6  MIA 28_Endzone,2023-02-14T15:08:53,NFL League Office,2021-12-27T19:39:27,12997334,58742,1295207,2021-12-27T22:01:27.000-05:00,2287,058742_002287_0004_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497178,58742_2287_MIA  2-6  MIA 28_Broadcast,2023-02-14T15:08:51,NFL League Office,2021-12-27T19:39:21,24666228,58742,1295380,2021-12-27T22:01:27.000-05:00,2287,058742_002287_0001_000_15000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497174,58742_2266_MIA  1-10  MIA 24_Sideline,2023-02-14T15:08:49,NFL League Office,2021-12-27T19:39:13,12101971,58742,1295294,2021-12-27T22:00:49.000-05:00,2266,058742_002266_0003_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497176,58742_2266_MIA  1-10  MIA 24_Endzone,2023-02-14T15:08:50,NFL League Office,2021-12-27T19:39:16,11994629,58742,1295035,2021-12-27T22:00:49.000-05:00,2266,058742_002266_0004_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497172,58742_2266_MIA  1-10  MIA 24_Broadcast,2023-02-14T15:08:49,NFL League Office,2021-12-27T19:39:10,22745121,58742,1295123,2021-12-27T22:00:49.000-05:00,2266,058742_002266_0001_000_15000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497168,58742_2247_NO  4-4  NO 31_Sideline,2023-02-14T15:08:46,NFL League Office,2021-12-27T19:39:05,14078271,58742,1295204,2021-12-27T21:57:49.000-05:00,2247,058742_002247_0003_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497169,58742_2247_NO  4-4  NO 31_Endzone,2023-02-14T15:08:48,NFL League Office,2021-12-27T19:39:05,13988061,58742,1295037,2021-12-27T21:57:49.000-05:00,2247,058742_002247_0004_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497166,58742_2247_NO  4-4  NO 31_Broadcast,2023-02-14T15:08:46,NFL League Office,2021-12-27T19:38:59,26623428,58742,1295379,2021-12-27T21:57:49.000-05:00,2247,058742_002247_0001_000_15000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497162,58742_2225_NO  3-4  NO 31_Sideline,2023-02-14T15:08:44,NFL League Office,2021-12-27T19:38:53,11034627,58742,1295293,2021-12-27T21:57:11.000-05:00,2225,058742_002225_0003_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497164,58742_2225_NO  3-4  NO 31_Endzone,2023-02-14T15:08:45,NFL League Office,2021-12-27T19:38:58,11004737,58742,1295034,2021-12-27T21:57:11.000-05:00,2225,058742_002225_0004_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497160,58742_2225_NO  3-4  NO 31_Broadcast,2023-02-14T15:08:43,NFL League Office,2021-12-27T19:38:50,20914881,58742,1295119,2021-12-27T21:57:11.000-05:00,2225,058742_002225_0001_000_15000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497156,58742_2200_NO  2-6  NO 29_Sideline,2023-02-14T15:08:41,NFL League Office,2021-12-27T19:38:42,11971177,58742,1295205,2021-12-27T21:56:34.000-05:00,2200,058742_002200_0003_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497158,58742_2200_NO  2-6  NO 29_Endzone,2023-02-14T15:08:42,NFL League Office,2021-12-27T19:38:48,12016562,58742,1295122,2021-12-27T21:56:34.000-05:00,2200,058742_002200_0004_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497154,58742_2200_NO  2-6  NO 29_Broadcast,2023-02-14T15:08:40,NFL League Office,2021-12-27T19:38:40,22775397,58742,1295373,2021-12-27T21:56:34.000-05:00,2200,058742_002200_0001_000_15000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5496352,58742_219_MIA  3-6  NO 47_Sideline,2023-02-14T14:59:28,NFL League Office,2021-12-27T17:31:19,10987786,58742,1295085,2021-12-27T20:20:09.000-05:00,219,058742_000219_0003_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5496354,58742_219_MIA  3-6  NO 47_Endzone,2023-02-14T14:59:29,NFL League Office,2021-12-27T17:31:21,10952519,58742,1295251,2021-12-27T20:20:09.000-05:00,219,058742_000219_0004_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5496350,58742_219_MIA  3-6  NO 47_Broadcast,2023-02-14T14:59:28,NFL League Office,2021-12-27T17:31:17,20779131,58742,1295170,2021-12-27T20:20:09.000-05:00,219,058742_000219_0001_000_15000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497150,58742_2176_NO  1-10  NO 25_Sideline,2023-02-14T15:08:39,NFL League Office,2021-12-27T19:38:34,13057337,58742,1295295,2021-12-27T21:55:58.000-05:00,2176,058742_002176_0003_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497152,58742_2176_NO  1-10  NO 25_Endzone,2023-02-14T15:08:39,NFL League Office,2021-12-27T19:38:39,12933250,58742,1295033,2021-12-27T21:55:58.000-05:00,2176,058742_002176_0004_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497148,58742_2176_NO  1-10  NO 25_Broadcast,2023-02-14T15:08:38,NFL League Office,2021-12-27T19:38:33,24512297,58742,1295292,2021-12-27T21:55:58.000-05:00,2176,058742_002176_0001_000_15000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
video,5497144,58742_2161_MIA  KO  MIA 35_Sideline,2023-02-14T15:08:20,NFL League Office,2021-12-27T19:38:28,12050220,58742,1295206,2021-12-27T21:55:15.000-05:00,2161,058742_002161_0003_000_08000.mp4,,All 22,,,Timeline,,true,c5987819-b37c-11eb-8116-e420dc2f1097,,2021,,16,Regular Season,Saints,Dolphins,,,false
